
Creation Date,Purchase Date,Fiscal Year,LPA Number,Purchase Order Number,Requisition Number,Acquisition Type,Sub-Acquisition Type,Acquisition Method,Sub-Acquisition Method,Department Name,Supplier Code,Supplier Name,Supplier Qualifications,Supplier Zip Code,CalCard,Item Name,Item Description,Quantity,Unit Price,Total Price,Classification Codes,Normalized UNSPSC,Commodity Title,Class,Class Title,Family,Family Title,Segment,Segment Title,Location
08/14/2014,08/21/2014,2014-2015,,40-64-3510,,IT Goods,,SB/DVBE Option,,"Industrial Relations, Department of",25987,Nelson Photo Supplies,CA-SB,92101,NO,Digital Cameras,NIKON Coolppx L30 Digital Cameras,25,$99.95,$2498.75,45121521,45121521,Inspection camera,45121500,Cameras,45120000,Photographic or filming or video equipment,45000000,Printing and Photographic and Audio and Visual Equipment and Supplies,"92101
(32.72112, -117.166986)"
08/29/2014,10/01/2014,2014-2015,,4500248911,,NON-IT Goods,,Fair and Reasonable,,"Corrections and Rehabilitation, Department of",1019718,PRO PACIFIC FRESH,,95938,NO,EGGS,"FRESH, MEDIUM, CHICKEN IN SHELL USDA GRADE AA",3465,$1.55,$5370.75,50131612,50131612,In shell table egg from chickens,50131600,Eggs and egg substitutes,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,"95938
(39.625514, -121.788667)"
08/30/2014,08/05/2014,2014-2015,,1ui4e327,,NON-IT Services,Emergency Contract,Emergency Purchase,,"Forestry and Fire Protection, Department of",32468,GREGG SIMPSON TRUCKING,CA-MB CA-SB,95482,NO,hired equipment,hired equipment construct fire control line on lodge complex,1,$25928.35,$25928.35,76122402,76122402,Equipment usage fee,76122400,Refuse disposal and treatment fees,76120000,Refuse disposal and treatment,76000000,Industrial Cleaning Services,"95482
(39.150868, -123.215335)"
08/06/2014,07/26/2014,2014-2015,,2UI4E009,,NON-IT Services,Emergency Contract,Emergency Purchase,,"Forestry and Fire Protection, Department of",1745101,AMADOR FIRE PROTECTION DISTRICT,,,NO,hired equipment,hired equipment,1,$5208.40,$5208.40,76122402,76122402,Equipment usage fee,76122400,Refuse disposal and treatment fees,76120000,Refuse disposal and treatment,76000000,Industrial Cleaning Services,
08/05/2014,,2014-2015,,PO-100322,,IT Services,,Services are specifically exempt by statute,,"General Services, Department of",1785963,EFI,,,NO,"Unanticipated Tasks ($500.00 ea, for 12 months",Unanticipated Tasks (for 12 months),3,$500.00,$1500.00,81112204,81112204,Operating system software maintenance,81112200,Software maintenance and support,81110000,Computer services,81000000,Engineering and Research and Technology Based Services,
09/23/2014,09/23/2014,2014-2015,,3178277,,NON-IT Goods,,Informal Competitive,,"General Services, Department of",8485,Midtown Stationers,CA-SB,94102,NO,security paper,security paper,1,$6756.82,$6756.82,14111544,14111544,,,,,,,,"94102
(37.779168, -122.419625)"
08/07/2014,08/04/2014,2014-2015,,4008-376,,NON-IT Goods,,Fair and Reasonable,,"Food and Agriculture, Department of",1535960,California Auto Centers,,92562,NO,tire,tire,1,$166.51,$166.51,25172502,25172502,Automobile tire tubes,25172500,Tires and tire tubes,25170000,Transportation components and systems,25000000,Commercial and Military and Private Vehicles and their Accessories and Components,"92562
(33.559495, -117.246289)"
08/07/2014,08/07/2014,2014-2015,,4027-516,,NON-IT Goods,,SB/DVBE Option,,"Food and Agriculture, Department of",12302,"The Supply Station, Inc.",CA-MB CA-SB,95815,NO,trash bags,trash bags,3,$47.00,$141.00,47121701,47121701,Trash bags,47121700,Waste containers and accessories,47120000,Janitorial equipment,47000000,Cleaning Equipment and Supplies,"95815
(38.609074, -121.444466)"
08/08/2014,08/08/2014,2014-2015,,4500246009,,NON-IT Goods,,Informal Competitive,,"Corrections and Rehabilitation, Department of",1397260,Miwall Corporation,,95945,NO,Ammo,Ammo,1,$12960.00,$12960.00,46101601,46101601,Defense or law enforcement ammunition,46101600,Ammunition,46100000,Light weapons and ammunition,46000000,Defense and Law Enforcement and Security and Safety Equipment and Supplies,"95945
(39.204393, -120.981879)"
08/25/2014,08/25/2014,2014-2015,,71500000053,,NON-IT Goods,,SB/DVBE Option,,"Transportation, Department of",13530,york industries,CA-MB CA-SB,91730,NO,Pipe wrench,"14""",120,$7.35,$882.00,27111708,27111708,Pipe wrenches,27111700,Wrenches and drivers,27110000,Hand tools,27000000,Tools and General Machinery,"91730
(34.102953, -117.583505)"
08/11/2014,08/11/2014,2014-2015,,4010-517,,NON-IT Goods,,Fair and Reasonable,,"Food and Agriculture, Department of",1755870,7 Day Tires,,,NO,Tires,Tires,1,$463.96,$463.96,25172504,25172504,Automobile or light truck tires,25172500,Tires and tire tubes,25170000,Transportation components and systems,25000000,Commercial and Military and Private Vehicles and their Accessories and Components,
08/13/2014,08/13/2014,2014-2015,,9513,,IT Goods,,SB/DVBE Option,,California Department of Technology,1788444,Taborda Solutions Inc,,,NO,BMC BladeLogic Network Automation SW & Support Renewal,BMC BladeLogic Network Automation SW & Support Renewal,1,$36120.00,$36120.00,81112201,81112201,Maintenance or support fees,81112200,Software maintenance and support,81110000,Computer services,81000000,Engineering and Research and Technology Based Services,
08/13/2014,08/13/2014,2014-2015,,642,,NON-IT Goods,,SB/DVBE Option,,"Highway Patrol, California",11775,Sierra Safety Co,CA-DVBE CA-MB CA-SB,95658,NO,Safety Equipment,"CANISTER, RIOT CONTROL, MSA RCA/CBA (CNCS), 6 PER PACKAGE, Ref. BRAND:
MSA MILLENNIUM #818264",300,$249.00,$74700.00,46151506,46151506,Riot batons,46151500,Crowd control equipment,46150000,Law enforcement,46000000,Defense and Law Enforcement and Security and Safety Equipment and Supplies,"95658
(38.876154, -121.146865)"
12/22/2014,12/22/2014,2014-2015,,4500263258,,NON-IT Goods,,Informal Competitive,,"Corrections and Rehabilitation, Department of",1760200,American Electric Supply,,,NO,electrical,electrical,1,$13169.00,$13169.00,26121549,26121549,,,,,,,,
08/19/2014,08/19/2014,2014-2015,,4500247283,,NON-IT Goods,,SB/DVBE Option,,"Corrections and Rehabilitation, Department of",29009,"e Poly Star, Inc",CA-MB CA-SB,94577,NO,TRASH BAGS,TRASH BAGS,1,$9164.16,$9164.16,47121701,47121701,Trash bags,47121700,Waste containers and accessories,47120000,Janitorial equipment,47000000,Cleaning Equipment and Supplies,"94577
(37.719656, -122.160848)"
08/01/2014,08/01/2014,2014-2015,,4500245166,,NON-IT Goods,,Informal Competitive,,"Corrections and Rehabilitation, Department of",1028097,Staples,,93422,NO,desk work station safco,furniture,6,$212.00,$1272.00,56101532,56101532,Furniture set,56101500,Furniture,56100000,Accommodation furniture,56000000,Furniture and Furnishings,"93422
(35.475579, -120.679205)"
08/28/2014,08/01/2014,2014-2015,,1UI4E280,,NON-IT Services,Emergency Contract,Emergency Purchase,,"Forestry and Fire Protection, Department of",1769610,A&M handwashing,CA-MB CA-SB,,NO,MOBILE SHOWER UNIT,MOBILE SHOWER UNIT USED ON GOING FIRE,1,$8800.00,$8800.00,95121714,95121714,,,,,,,,
10/10/2014,10/03/2014,2014-2015,,DSC14044,,NON-IT Goods,,Informal Competitive,,Delta Stewardship Council,1751663,"AMAZON.COM, INC",,,NO,Book,Tule Breakers,1,$160.78,$160.78,55101524,55101524,Reference books,55101500,Printed publications,55100000,Printed media,55000000,Published Products,
08/26/2014,08/03/2014,2014-2015,,2UI4M342,,NON-IT Services,Emergency Contract,Emergency Purchase,,"Forestry and Fire Protection, Department of",57320,North State Security,CA-MB CA-SB,96001,NO,Security guards,"Provide security services to protect supply and personnel at base
camp for GOING FIRE - CASKU Lightning Complex",1,$39812.62,$39812.62,92121504,92121504,Security guard services,92121500,Guard services,92120000,Security and personal safety,92000000,National Defense and Public Order and Security and Safety Services,"96001
(40.571049, -122.435034)"
08/27/2014,08/13/2014,2014-2015,,44966,,NON-IT Services,Personal Services,Informal Competitive,,District Agricultural Association,1787911,"R.W.B Party Props, Inc.",,,YES,"RWB Party Props, Inc.",Rental Decorations,1,$8535.35,$8535.35,49101609,49101609,Ornaments or decorations,49101600,Collectibles,49100000,Collectibles and awards,49000000,Sports and Recreational Equipment and Supplies and Accessories,
08/28/2014,08/03/2014,2014-2015,,2UI4M211,,NON-IT Services,Emergency Contract,Emergency Purchase,,"Forestry and Fire Protection, Department of",1745234,Fire Water Supply,,,NO,SINK TRAILERS,"SINKS USED TO PERSONAL HYIGENE ON ""GOING FIRE"" AT INCIDENT BASE.",1,$7616.00,$7616.00,30181504,30181504,Sinks,30181500,Sanitary ware,30180000,Plumbing fixtures,30000000,Structures and Building and Construction and Manufacturing Components and Supplies,
08/29/2014,08/29/2014,2014-2015,,074D4014,,NON-IT Goods,,SB/DVBE Option,,"Highway Patrol, California",42868,Lehr Auto Electric,CA-SB,95834,NO,"Lower Post Slide Mount, Black",Havis Model C-HDM-418-CHP,600,$30.00,$18000.00,39121724,39121724,Connector mounting hardware,39121700,Electrical hardware and supplies,39120000,Electrical equipment and components and supplies,39000000,Electrical Systems and Lighting and Components and Accessories and Supplies,"95834
(38.641743, -121.516646)"
10/06/2014,10/06/2014,2014-2015,7-11-51-02,4500253832,,NON-IT Goods,,WSCA/Coop,,Correctional Health Care Services,1001584,Grainger Industrial Supply,,95691,NO,Paper Towels,Paper Towels,1,$1144.27,$1144.27,14111703,14111703,Paper towels,14111700,Personal paper products,14110000,Paper products,14000000,Paper Materials and Products,"95691
(38.575311, -121.560401)"
08/11/2014,08/08/2014,2014-2015,1-13-70-05,CF140073,,IT Goods,,Statewide Contract,,"Forestry and Fire Protection, Department of",1751519,PC Specialist Inc dba TIG (Technology Integration Group),,,NO,"Dell P2414H 24"" Widescreen Monitor",LED,2,$224.39,$448.78,43211909,43211909,Poly light emitting diode LED display,43211900,Computer displays,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications,
08/11/2014,08/08/2014,2014-2015,1-13-70-05,CF140073,,IT Goods,,Statewide Contract,,"Forestry and Fire Protection, Department of",1751519,PC Specialist Inc dba TIG (Technology Integration Group),,,NO,EWaste Fee,State Recycle Fee,2,$4.00,$8.00,76122408,76122408,State county local waste or recycle fee,76122400,Refuse disposal and treatment fees,76120000,Refuse disposal and treatment,76000000,Industrial Cleaning Services,
08/07/2014,,2014-2015,,REQ0013514,REQ0013514,IT Goods,,Informal Competitive,,"Consumer Affairs, Department of",28371,BLAISDELL'S BUSINESS PRODUCTS,CA-SB,94577,NO,Liner,Liner,1,$61.41,$61.41,47121701,47121701,Trash bags,47121700,Waste containers and accessories,47120000,Janitorial equipment,47000000,Cleaning Equipment and Supplies,"94577
(37.719656, -122.160848)"
08/07/2014,08/07/2014,2014-2015,,PO242094,,NON-IT Goods,,Informal Competitive,,"Fish and Wildlife, Department of",1788007,Tsai Enterprise,CA-MB CA-SB,,NO,catfish,Live channel catfish,10990,$3.25,$35717.50,10101724,10101724,,,,,,,,
08/08/2014,08/08/2014,2014-2015,SLP-13-70-0013Q,IP140037,,IT Goods,,Software License Program,,"Child Support Services, Department of",1002568,CompuCom Systems inc.,,,NO,VisioStd ALNG SA MVL,VisioStd ALNG SA MVL,750,$34.65,$25987.50,43231512,43231512,License management software,43231500,Business function specific software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications,
08/01/2014,08/01/2014,2014-2015,,PO242072,,NON-IT Goods,,Informal Competitive,,"Fish and Wildlife, Department of",1145380,Crain Fisheries,,96035,NO,Live Channel catfish,Live fish,12000,$3.49,$41880.00,10101724,10101724,,,,,,,,"96035
(40.035998, -122.180239)"
10/17/2014,,2014-2015,,REQ0013803,REQ0013803,NON-IT Goods,,Informal Competitive,,"Consumer Affairs, Department of",1001237,Security Products International,,19464,NO,Security Paper,Security Paper,1,$725.50,$725.50,14111544,14111544,,,,,,,,"19464
(40.256185, -75.623721)"
08/14/2014,08/14/2014,2014-2015,,50-64-22,,NON-IT Goods,,SB/DVBE Option,,"Industrial Relations, Department of",1742963,GORILLA STATIONERS LLC,CA-MB CA-SB,92647,NO,"FLAG,1""X1.77""SIGN HERE,YL","FLAG,1""X1.77""SIGN HERE,YL",12,$2.26,$27.12,55121616,55121616,Self adhesive flags,55121600,Labels,55120000,Signage and accessories,55000000,Published Products,"92647
(33.723965, -118.006519)"
08/14/2014,08/14/2014,2014-2015,,50-64-22,,NON-IT Goods,,SB/DVBE Option,,"Industrial Relations, Department of",1742963,GORILLA STATIONERS LLC,CA-MB CA-SB,92647,NO,"FOLDER, MLA,FSTNR,LTR","FOLDER, MLA,FSTNR,LTR",36,$30.40,$1094.40,44122011,44122011,Folders,44122000,Folders and binders and indexes,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,"92647
(33.723965, -118.006519)"
10/02/2014,09/30/2014,2014-2015,1-13-70-02A,14-5224,,IT Goods,,Statewide Contract,,"Rehabilitation, Department of",1755386,"Western Blue, an NWN Company",,,NO,Laptops,Laptop Computers,1,$195319.62,$195319.62,43211503,43211503,Notebook computers,43211500,Computers,43210000,Computer Equipment and Accessories,43000000,Information Technology Broadcasting and Telecommunications,
08/15/2014,08/15/2014,2014-2015,1-14-73-02A,4500246862,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,FOOD CONTAINER SUPPLY LOT,"plastic containers/lids, hot plates, spoons, forks, knives, aluminum foil",1,$1596.45,$1596.45,48101919,48101919,Food service glasses or cups or mugs or container lids,48101900,Tabletop and serving equipment,48100000,Institutional food services equipment,48000000,Service Industry Machinery and Equipment and Supplies,"93706
(36.675079, -119.865393)"
09/05/2014,07/21/2014,2014-2015,,P4706ADV,,NON-IT Goods,,Fair and Reasonable,,"Conservation Corps, California",1789303,Gates Resale,,,YES,Work Boots,CM Work Boots,1,$75.95,$75.95,53111501,53111501,Mens boots,53111500,Boots,53110000,Footwear,53000000,Apparel and Luggage and Personal Care Products,
08/20/2014,08/20/2014,2014-2015,,201500000011,,NON-IT Goods,,State Programs,,"Transportation, Department of",1065902,Prison Industry Authority,,95696,NO,56101504,Chairs,7,$768.00,$5376.00,56101504,56101504,Chairs,56101500,Furniture,56100000,Accommodation furniture,56000000,Furniture and Furnishings,"95696
(38.43, -122.02)"
08/21/2014,08/19/2014,2014-2015,,4500214241,,NON-IT Goods,,Informal Competitive,,"Water Resources, Department of",1789010,2/90 Sign Systems Inc.,,,NO,6x15 Signage,6x15 Signage,1,$106.28,$106.28,55121725,55121725,Signage kits,55121700,Signage,55120000,Signage and accessories,55000000,Published Products,
08/25/2014,08/25/2014,2014-2015,,4500248087,,NON-IT Goods,,Informal Competitive,,Correctional Health Care Services,12205,"Superior Produce, Inc.",CA-SB,95811,NO,Fresh Produce,Fresh Produce,1,$4797.50,$4797.50,"50304105
50305011
50406517
50402507",50304105,Eureka lemons,50304100,Lemons,50300000,Fresh fruits,50000000,Food Beverage and Tobacco Products,"95811
(38.581053, -121.488564)"
08/26/2014,08/26/2014,2014-2015,,IP140044,,IT Services,,Informal Competitive,,"Child Support Services, Department of",1755556,ADVANCED TECHNICAL SOLUTIONS INC,CA-MB CA-SB,,NO,"Renewal, RedHat Enterprise Linux Server, Standard Support, 1 Year","Renewal, RedHat Enterprise Linux Server, Standard Support, 1 Year",2,$617.92,$1235.84,43231516,43231516,,,,,,,,
08/13/2014,01/10/2014,2014-2015,,13-435.01-019,,IT Services,,NCB,Only goods and services that meet needs of the State,"Energy Commission, California",1016373,THE MATHWORKS INC,,1760,NO,Financial Toolbox Maintenance (SUBFI),Financial Toolbox Maintenance (SUBFI),16,$18.50,$296.00,81112201,81112201,Maintenance or support fees,81112200,Software maintenance and support,81110000,Computer services,81000000,Engineering and Research and Technology Based Services,"1760
"
10/13/2014,,2014-2015,,TRCBA00024,TRCBA00024,NON-IT Services,Services are specifically exempt by statute,Services are specifically exempt by statute,,"Consumer Affairs, Department of",1790480,"OpenSesame, Inc.",,,NO,Pre-Existing Training,Sexual Harassment Prevention for Managers,1,$799.68,$799.68,46211504,46211504,,,,,,,,
01/06/2015,01/06/2015,2014-2015,,14-5447,,NON-IT Services,Interagency Agreements,Services are specifically exempt by statute,,"Statewide Health Planning & Development, Office of",1743786,California Public Employment Relations Board,,,NO,Mediation Services,Mediation Services,1,$1840.00,$1840.00,80122001,80122001,,,,,,,,
08/27/2014,09/17/2013,2014-2015,,13-061U,,NON-IT Services,Expert Witneses,Services are specifically exempt by statute,,"Justice, Department of",1018638,CONFIDENTIAL - Information Withheld,,95816,NO,Expert Witness,"Withheld 01 â Some or/all of the information in this
  contract is exempt from disclosure.  If you need information,
  contact department.",1,$150000.00,$150000.00,80121903,80121903,Expert witness service,80121900,Compensated legal participation services,80120000,Legal services,80000000,Management and Business Professionals and Administrative Services,"95816
(38.57219, -121.467691)"
08/28/2014,08/01/2014,2014-2015,,14-139,,NON-IT Services,Personal Services,Formal Competitive,,"Motor Vehicles, Department of",1733434,SOUTHBAY LANDSCAPING INC,CA-MB CA-SB,90303,NO,14-139,non chemical landscape services,1,$10800.00,$10800.00,81101517,81101517,,,,,,,,"90303
(33.935554, -118.330101)"
08/26/2014,08/26/2014,2014-2015,,4500247141,,NON-IT Goods,,Informal Competitive,,"Corrections and Rehabilitation, Department of",1752824,"ACCUGOV, INC.",CA-MB CA-SB,95827,NO,water hose,"hot water 5/8"" x 50'",15,$35.26,$528.90,31162906,31162906,Hose or pipe clamps,31162900,Clamps,31160000,Hardware,31000000,Manufacturing Components and Supplies,"95827
(38.563097, -121.328511)"
